id,url,name,rating,about,address,address_url,price_range,cuisines,features,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,img1_url,img2_url,img3_url,preferences
1,https://www.tripadvisor.com/Restaurant_Review-g664666-d12230759-Reviews-Gili_Teak_Resort_Restaurant-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nus.html,Gili Teak Resort Restaurant,4.8,"We offer a stunning beach front location with amzing views over Mt Agung Bali. Come and enjoy good food in a beautiful location. We offer Breakfast, Lunch and Dinner that can be enjoyed in our Restaurant, around the Pool or on the Beach overlooking the sea.","Jalan Pantai Gili Trawangan, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jalan Pantai Gili Trawangan, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.355309,116.03011",$$ - $$$,"['International', 'Asian']","['Vegetarian friendly, Vegan options, Gluten free options', 'Breakfast, Lunch, Dinner, Brunch, Drinks']",7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/18/a5/7e/tacos.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/d7/6a/7c/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/98/16/ec/caption.jpg?w=900&h=500&s=1,"['fajitas', 'beef rendang', 'nasi goreng', 'prawns', 'coconut chicken', 'pizza', 'cobb salad', 'great food', 'gili t', 'watch the sunset', 'sunset view', 'amazing spot', 'great dinner', 'beautiful place', 'nice sunset', 'dinner on the beach', 'sunset drinks', 'beach side', 'island', 'rodi']"
2,https://www.tripadvisor.com/Restaurant_Review-g664666-d27740617-Reviews-Lazy_Coconut-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Lazy Coconut,4.9,A relaxing Beach bar and restaurant located in the north of Gili T with the most amazing sunsets on the island.,"Jl. Pantai Gili Trawangan, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Pantai Gili Trawangan, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.343087,116.02949",$,['Seafood'],"['Vegetarian friendly, Vegan optionsAccepts Credit CardsLunch, Dinner', 'Vegetarian friendly, Vegan options', 'Lunch, Dinner']",1:00 PM - 9:30 PM,1:00 PM - 9:30 PM,1:00 PM - 9:30 PM,1:00 PM - 9:30 PM,1:00 PM - 9:30 PM,1:00 PM - 9:30 PM,1:00 PM - 9:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2d/bd/f3/best-sunset-in-gili-t.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/73/40/76/great-food.jpg?w=900&h=500&s=1,,"['tacos', 'burger', 'watching the sunset', 'ate here', 'gili t', 'beach', 'beers', 'island', 'dish']"
3,https://www.tripadvisor.com/Restaurant_Review-g664667-d12442556-Reviews-Warung_Sunny-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Warung Sunny,4.6,Do you want to learn how to cook real Indonesian food. Just give me a call or text message. Only small private groups.,"Jalan yoda, Gili Indah, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jalan yoda, Gili Indah, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.356303,116.08117",$,"['Asian', 'Healthy']","['Vegetarian friendly, Vegan options, Gluten free options', 'Lunch, Dinner', 'Delivery, Table Service, Takeout']",10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/32/12/85/photo0jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9e/7f/5e/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/34/0e/34/caption.jpg?w=900&h=500&s=1,"['burrito', 'rice', 'cooking class', 'indonesian food', 'amazing food', 'great local food', 'hero', 'island', 'warung', 'uncle', 'villa']"
4,https://www.tripadvisor.com/Restaurant_Review-g2155769-d7312831-Reviews-El_Bazar_Cafe_Restaurant-Kuta_Lombok_West_Nusa_Tenggara.html,El Bazar Cafe & Restaurant,4.7,"El Bazar Cafe is a new concept in Kuta Lombok that is striving to inspire its customers to eat healthy. We are serving Authentic Mediterranean cuisine in the hear of Kuta Lombok. Come enjoy the best coffee in town and our rustic breakfast all day long. By day we serve delicious international Cafe food that is healthy, generous and plentiful. By night expect superb rich dishes, our seafood is served table side. An easy dining in a charming atmosphere. We also offer quick delivery service all around Kuta free of charge. Welcome to El Bazar Cafe & Restaurant Lombok.","Jl. Raya Kuta 5, Kuta, Lombok 83573 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Raya Kuta 5, Kuta, Lombok 83573 Indonesia@-8.890708,116.276855",$$ - $$$,"['International', 'Mediterranean', 'Fast Food Restaurants in Kuta', 'Campania Restaurants in Kuta', 'Healthy Restaurants in Kuta', 'Cafes for Families in Kuta']","['Vegan options, Halal, Gluten free optionsLunch, Dinner, DrinksFamily style, Table Service, Takeout', 'Vegan options, Halal, Gluten free options', 'Lunch, Dinner, Drinks', 'Family style, Table Service, Takeout']",5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,5:00 PM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/c0/d7/55/enjoy-a-cocktail-at-our.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/68/2e/39/photo2jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d5/13/eb/sampler.jpg?w=900&h=500&s=1,"['prawns', 'bread', 'delicious food', 'nice atmosphere', 'lombok', 'vibe']"
5,https://www.tripadvisor.com/Restaurant_Review-g664666-d4171524-Reviews-Pearl_Beach_Lounge-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Pearl Beach Lounge,4.4,We have re-opened our restaurant after renovations and are currently in the process of getting new professional photographs taken. Sit with your feet in the sand and gaze over the Gili Trawangan's pristine azure waters and onto Lombok's Majestic Mount Rinjani. Kick back and enjoy tapas and a cocktail whilst you bask in the warmth of the tropical sun or enjoy dinner with wine under a star filled sky on our restaurant terrace.,"Jl. Gili Trawangan, Pemenang, West Nusa Tenggara 83355 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Gili Trawangan, Pemenang, West Nusa Tenggara 83355 Indonesia@-8.359757,116.04064",$$ - $$$,"['Seafood', 'International']","['Vegetarian friendly, Vegan options, Gluten free options', 'Accepts credit cards: Mastercard, Visa', 'Breakfast, Lunch, Dinner, Brunch, Drinks']",7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/58/29/c1/pearl-beach-lounge.jpg?w=900&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/78/71/4f/photo5jpg.jpg?w=900&h=500&s=1,,"['pad thai', 'sandwich', 'gili t', 'the pearl', 'nice food', 'island']"
6,https://www.tripadvisor.com/Restaurant_Review-g664667-d14131629-Reviews-Mama_Pizza-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Mama Pizza,4.8,"Jl. Pantai, Pemenang, West Nusa Tenggara 83352 Indonesia","Jl. Pantai, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Pantai, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.363262,116.077576",$,"['Italian', 'Pizza']","['Vegetarian friendly, Vegan optionsLunch, DinnerTakeout', 'Vegetarian friendly, Vegan options', 'Lunch, Dinner']",11:30 AM - 10:30 PM,11:30 AM - 10:30 PM,11:30 AM - 10:30 PM,11:30 AM - 10:30 PM,11:30 AM - 10:30 PM,11:30 AM - 10:30 PM,11:30 AM - 10:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f5/46/89/vegan-queen-pizza-and.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/65/23/e5/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a0/c8/ae/caption.jpg?w=900&h=500&s=1,"['pizza', 'tiramisu', 'salad', 'juice', 'watch the sunset', 'beach', 'island', 'indonesia', 'dough', 'sea', 'beanbags', 'brit']"
7,https://www.tripadvisor.com/Restaurant_Review-g664666-d12909773-Reviews-Tiki_Grove-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Tiki Grove,4.9,"Indonesia's first genuine Tiki Bar. Nestled in a coconut grove 300 meters from the beach, Tiki Grove gives an authentic tropical experience. Hand crafted cocktails and Tropical Fusion cuisine. Chill out and relax under the palm trees.","Kelapa Road, Lombok, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Kelapa Road, Lombok, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.346271,116.03862",$$ - $$$,['Mexican'],"['Vegetarian friendly, Vegan options, Gluten free options', 'Digital Payments, Accepts credit cards: Mastercard, Visa', 'Dinner, Late Night, Drinks']",3:00 PM - 10:30 PM,Closed,3:00 PM - 10:30 PM,3:00 PM - 10:30 PM,3:00 PM - 10:30 PM,3:00 PM - 10:30 PM,3:00 PM - 10:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/ac/6a/6c/getlstd-property-photo.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/30/fb/62/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f8/ab/75/photo0jpg.jpg?w=900&h=500&s=1,"['tacos', 'chicken', 'fries', 'homemade hot sauce', 'shark bites', 'gili t', 'amazing food', 'great atmosphere', 'the main strip', 'cool vibe', 'stir fry', 'great drinks', 'maui wowie', 'fresh ingredients', 'mexican food', 'tommy', 'island', 'catherine', 'bait', 'vibes']"
8,https://www.tripadvisor.com/Restaurant_Review-g664666-d26610830-Reviews-IJO_Restaurant_Gili_Trawangan-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_N.html,IJO Restaurant Gili Trawangan,4.9,"Dusun Gili Trawangan, Gili Indah, Kec. Pemenang Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Pemenang, West Nusa Tenggara 83352 Indonesia","Dusun Gili Trawangan, Gili Indah, Kec. Pemenang Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Dusun Gili Trawangan, Gili Indah, Kec. Pemenang Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.361172,116.03696",$$$$,['Seafood'],"['Vegetarian friendly, Vegan options', 'Digital Payments, Accepts credit cards: American Express, Mastercard, Visa', 'Lunch, Dinner']",Closed,6:00 PM - 11:00 PM,6:00 PM - 11:00 PM,6:00 PM - 11:00 PM,6:00 PM - 11:00 PM,6:00 PM - 11:00 PM,Closed,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/27/52/1d/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/e5/dc/ec/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/22/11/90/caption.jpg?w=900&h=-1&s=1,"['lobster', 'pizza', 'pumpkin curry', 'beef', 'prawns', 'gili t', 'our waiter', 'amazing food', 'pondok santi estate', 'fine dining', 'beach restaurant', 'amazing dinner', 'cooked perfectly', 'dining experience', 'great restaurant', 'island', 'atmosphere', 'hari', 'dish', 'sides']"
9,https://www.tripadvisor.com/Restaurant_Review-g664666-d1479994-Reviews-Ko_Ko_Mo_Restaurant-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggar.html,Ko Ko Mo Restaurant,4.4,"Elegant restaurant set on the beach with stunning views to Lombok. An innovative mix of Asian, French and Italian inspired fusion dishes, focusing on fresh seafood, quality imported meats and homemade pastas, breads, desserts and pastries","Kabupaten Lombok Utara, Nusa Tenggara, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Kabupaten Lombok Utara, Nusa Tenggara, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.359851,116.04039",$$$$,"['Seafood', 'Mediterranean']","['Vegetarian friendly, Vegan options, Gluten free options', 'Accepts credit cards: American Express, Mastercard, Visa', 'Lunch, Brunch, Drinks']",7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/dd/e9/c1/a-large-selection-of.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/33/db/ae/photo1jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/dd/e9/d8/a-large-selection-of.jpg?w=900&h=500&s=1,"['tuna', 'salad', 'gili t', 'my boyfriend', 'during our stay', 'birthday dinner', 'beach', 'kokomo', 'bali', 'ocean']"
10,https://www.tripadvisor.com/Restaurant_Review-g664665-d26619061-Reviews-Bagno_Di_Gili_Exclusive_Beach_Club-Gili_Meno_Gili_Islands_Pemenang_Lombok_West_N.html,Bagno Di Gili Exclusive Beach Club,5.0,"Exclusive Gili Beach Gazebos & OFYR® Restaurant by The Lombok Lodge Hospitality. Relaxing at ‘Bagno Di Gili’ means a Living Experience; Luxury Gazebos, warm Hospitality Service, elegant Sitting Areas, delicious Food on the Grill, Palm Trees and idyllic tropical Landscape’s Colours. ‘Bagno Di Gili’ is located at Turtle Point, the most Perfect Reef for Snorkeling on The Gili Islands. Secure your space now online for an unforgettable beach day!","Gili Indah, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Gili Indah, Pemenang, West Nusa Tenggara 83352 Indonesia@43.83475,11.961683",$$$$,"['Italian', 'Seafood']","['Vegetarian friendly, Vegan optionsAccepts credit cards: VisaLunch', 'Vegetarian friendly, Vegan options']",10:00 AM - 6:00 PM,10:00 AM - 5:30 PM,10:00 AM - 5:30 PM,10:00 AM - 5:30 PM,10:00 AM - 6:00 PM,10:00 AM - 5:30 PM,10:00 AM - 5:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/ff/b3/8b/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c7/60/c0/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/03/65/b4/caption.jpg?w=900&h=500&s=1,"['lombok lodge', 'lunch prepared', 'amazing team', 'sea turtles', 'beautiful place', 'day trip', 'excellent food', 'private villa', 'gili', 'beach', 'island', 'stay', 'crew', 'estate', 'kayaking', 'luxury', 'shower', 'band', 'ocean', 'camping']"
11,https://www.tripadvisor.com/Restaurant_Review-g664667-d10332640-Reviews-Dolcemare_Italian_restaurant-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Ten.html,Dolcemare Italian restaurant,4.8,"Dolcemare italian restaurant is original on the recipe on a fine dining set-up, with a good international wine selection. Our key words are: food quality, wine selection, service care. Home made pasta, wooden oven baked bread and fresh high quality local fish. Rum, Whisky, Cognac for the after dinner to enjoy on the leather armchair. Dining at Dolcemare is a whole experience.","Dolcemare Resort & Italian restaurant, Pemenang, West Nusa Tenggara Indonesia","https://maps.google.com/maps?saddr=&daddr=Dolcemare Resort & Italian restaurant, Pemenang, West Nusa Tenggara Indonesia@-8.361671,116.0778",$$$$,"['Italian', 'Seafood']","['Vegetarian friendly, Vegan options, Gluten free optionsAccepts credit cards: Mastercard, VisaDinner', 'Vegetarian friendly, Vegan options, Gluten free options', 'Accepts credit cards: Mastercard, Visa']",7:00 PM - 10:00 PM,7:00 PM - 10:00 PM,7:00 PM - 10:00 PM,7:00 PM - 10:00 PM,7:00 PM - 10:00 PM,7:00 PM - 10:00 PM,7:00 PM - 10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/1d/36/70/photo1jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cf/4f/9c/strozzapretti-prawn-ricotta.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cf/4f/a3/grilled-octopus-in-parmentier.jpg?w=900&h=500&s=1,['island']
12,https://www.tripadvisor.com/Restaurant_Review-g3177245-d3157881-Reviews-Flavors_Restaurant_Lombok-Tanjung_Lombok_West_Nusa_Tenggara.html,Flavors Restaurant Lombok,4.9,"Fine Casual Dining by The Lombok Lodge Hospitality . FLAVORS Restaurant, nestled within the charming confines of 'The Lombok Lodge, Boutique Hotel, Medana Bay, presents a delightful and unique Fine Casual Dining Experience. . With Chef Jiwa Raga's exceptional Cuisine and the restaurant's unique Wine List, your visit to FLAVORS is an absolute must during your stay in Lombok! . FLAVORS Restaurant is ideally located on the northwestern coast of Lombok, a mere 35-minute drive from Senggigi area. Just 15 minutes away from the enchanting Gili Islands and a short 5 minutes walk from the 'The Oberoi' Hotel. Enjoy the captivating scene as local fishermen ply their craf, casting their nets into the shimmering ocean under the moonlit night sky, in pursuit of the ocean's bounty. . Do not miss the private over-water dining and Chef Jiwa's Signature Lobster Menu! Secure your reservation now online for an unforgettable evening!","Jl. Oberoi Desa Medana, Tanjung, Lombok 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Oberoi Desa Medana, Tanjung, Lombok 83352 Indonesia@-8.361108,116.1238",$$$$,"['Seafood', 'International']","['Vegetarian friendly, Vegan options, Gluten free options', 'Accepts credit cards: American Express, Mastercard, Visa']",7:00 PM - 10:30 PM,7:00 PM - 10:30 PM,7:00 PM - 10:30 PM,7:00 PM - 10:30 PM,7:00 PM - 10:30 PM,7:00 PM - 10:30 PM,7:00 PM - 10:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/78/de/45/gourmet-dining-at-flavors.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/50/93/da/delicious-cuisine-flavors.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/78/dd/fd/gourmet-dining-at-flavors.jpg?w=900&h=500&s=1,"['private dinner', 'food was amazing', 'lombok']"
13,https://www.tripadvisor.com/Restaurant_Review-g2155769-d25191482-Reviews-Milky_Wave_Lombok-Kuta_Lombok_West_Nusa_Tenggara.html,Milky Wave Lombok,4.8,"Milky Wave is a Japanese fusion cuisine eco restaurant and bar located in Kuta Lombok, Indonesia. Sitting on top of the hill in a luxurious bamboo building with unmatched view out across the Indian Ocean and stunning hills around South Lombok, Milky Wave offers to complete your perfect Indonesian trip by enjoying a warm dining in our bamboo building with your loved ones. Milky Wave is where we find culinary beauty served inside a unique luxurious building with top-notch architectural design. The place for you to find the beauty of Japanese cuisine with a local Lombok twist.","Jl. Mawun, Kuta, Lombok 83573 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Mawun, Kuta, Lombok 83573 Indonesia@-8.879332,116.26171",$$$$,"['Japanese', 'International', 'Healthy Restaurants in Kuta', 'Fast Food Restaurants in Kuta', 'Campania Restaurants in Kuta']","['Vegetarian friendly, Vegan options', 'Accepts credit cards: Mastercard, Visa', 'Lunch, Dinner, Late Night, Drinks']",12:00 PM - 10:30 PM,Closed,12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 10:30 PM,12:30 PM - 10:30 PM,12:30 PM - 10:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/73/28/e3/sakura-sushi.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/cf/c2/f2/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8a/82/c6/caption.jpg?w=900&h=500&s=1,"['sushi', 'wagyu', 'amazing architecture', 'japanese cuisine', 'lombok', 'silky', 'dish', 'bamboo', 'hill', 'ambience', 'cocktails', 'super', 'aesthetic']"
14,https://www.tripadvisor.com/Restaurant_Review-g664667-d33371756-Reviews-Kai_The_Spice_Table-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,"Kai, The Spice Table",4.8,"KAI celebrates the ancient Spice Route, where cultures met and flavors merged. Our menu blends local ingredients with Mediterranean influences, creating dishes that honor tradition while exploring new flavors. Set in the Villa Tokay Resort, KAI offers a dining experience inspired by Indonesia’s rich biodiversity. Each dish tells a story of connection and discovery, bringing together past and present, land and sea. Join us for a flavorful journey where spices and Indonesian and Mediterranean cuisine come together for something special and memorable.","Gili Air, Dusun Gili Air, Gili Indah, Gili Air, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83355, Pemenang, West Nusa Tenggara 83355 Indonesia","https://maps.google.com/maps?saddr=&daddr=Gili Air, Dusun Gili Air, Gili Indah, Gili Air, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83355, Pemenang, West Nusa Tenggara 83355 Indonesia@-8.358475,116.07685",$$$$,"['Mediterranean', 'Indonesian']","['Vegan optionsLunch, DinnerTable Service', 'Lunch, Dinner']",6:00 PM - 9:00 PM,6:00 PM - 9:00 PM,6:00 PM - 9:00 PM,6:00 PM - 9:00 PM,6:00 AM - 9:00 PM,6:00 PM - 9:00 PM,6:00 PM - 9:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/20/0b/f1/kai-the-spice-table.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/30/6e/10/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/f2/e7/aa/caption.jpg?w=900&h=500&s=1,"['fine dining experience', 'amazing evening', 'course degustation', 'the staff was super friendly', 'beautiful restaurant', 'amazing place', 'great atmosphere', 'delicious food', 'our waiter', 'indonesia', 'island', 'tokay', 'waiters']"
15,https://www.tripadvisor.com/Restaurant_Review-g2155769-d12698990-Reviews-Kemangi_Bar_Kitchen-Kuta_Lombok_West_Nusa_Tenggara.html,Kemangi Bar & Kitchen,4.8,"Kemangi is located right in the heart of Kuta Lombok, 100 M from Kuta beach, which is about 20 minutes driving time from the Lombok International Airport. The design is best described as ""modern tropical"" with eclectic touches emphasing the local Sasak culture. Kemangi Lombok provide a suave atmosphere for you to enjoy when you're away from home. Combining Western and Asian Fusion, Kemangi Bar & Kitchen offers a complete range of dishes for every taste. We use only the finest, localy-grown and imported ingredients to provide our customer a great breakfast, lunch and diner experience in Lombok. We also have an expansive beverage menu including fresh juice, beer, cocktails, spirits and wine. Restaurant hours are 8 am – 11 pm.","Jl. Pariwisata Pantai Kuta, Kuta, Lombok 83573 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Pariwisata Pantai Kuta, Kuta, Lombok 83573 Indonesia@-8.891608,116.281006",$$$$,"['International', 'Asian', 'Fast Food Restaurants in Kuta', 'Campania Restaurants in Kuta', 'Healthy Restaurants in Kuta']","['Vegetarian friendly, Vegan options, Gluten free options', 'Breakfast, Lunch, Dinner, Drinks']",8:00 AM - 11:00 PM,8:00 AM - 11:00 PM,8:00 AM - 11:00 PM,8:00 AM - 11:00 PM,8:00 AM - 11:00 PM,8:00 AM - 11:00 PM,8:00 AM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/83/d6/e8/garden.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a2/e0/01/img-20191015-142316-largejpg.jpg?w=700&h=400&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/e4/53/7b/img-20171007-wa0001-largejpg.jpg?w=900&h=500&s=1,[]
16,https://www.tripadvisor.com/Restaurant_Review-g2155769-d24131329-Reviews-Aer_Restaurant-Kuta_Lombok_West_Nusa_Tenggara.html,Aer Restaurant,4.9,"A hub for all-day dining with classic comfort foods and creative fusion dishes. Start with breakfast and come back for lunch, dinner and snacks. Includes indoor and alfresco areas.","ITDC Tourism Complex BS2 Kuta Kuta, Pujut, Kuta, Lombok 83573 Indonesia","https://maps.google.com/maps?saddr=&daddr=ITDC Tourism Complex BS2 Kuta Kuta, Pujut, Kuta, Lombok 83573 Indonesia@-8.901122,116.295654",$$$$,"['Italian', 'International', 'Campania Restaurants in Kuta', 'Healthy Restaurants in Kuta', 'Fast Food Restaurants in Kuta']","['Vegetarian friendly, Vegan options', 'Accepts credit cards: American Express, Mastercard, Visa', 'Breakfast, Lunch, Dinner']",6:30 AM - 11:00 PM,6:30 AM - 11:00 PM,6:30 AM - 11:00 PM,6:30 AM - 11:00 PM,6:30 AM - 11:00 PM,6:30 AM - 11:00 PM,6:30 AM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/12/64/8f/indoor-sofa-area.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/30/a6/b8/embrace-the-true-essence.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/44/2e/0d/caption.jpg?w=900&h=500&s=1,"['pasta', 'service level', 'pullman', 'taste', 'indonesia']"
